"filter_level","retweeted","jDate","in_reply_to_screen_name","possibly_sensitive","truncated","lang","in_reply_to_status_id_str","id","extended_entities","in_reply_to_user_id_str","X_id","timestamp_ms","in_reply_to_status_id","created_at","favorite_count","place","coordinates","retweeted_status","text","contributors","geo","entities","source","favorited","in_reply_to_user_id","retweet_count","id_str","user","manual_class"
"medium","false","Sat Sep 20 22:19:46 MST 2014","","false","false","en","","5.1355818170477773E17","",NA,"541e5ff077da5f32ccbd7d33",1411276786630,"","Sun Sep 21 05:19:46 +0000 2014",0,"","",NA,"‘I don’t want to stay and wait to die’: DJ HALL was given one year to live last September, and now his only ch... http://t.co/qOoaraNhMx",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ { ""url"" : ""http://t.co/qOoaraNhMx"" , ""expanded_url"" : ""http://bit.ly/1mtwS2P"" , ""display_url"" : ""bit.ly/1mtwS2P"" , ""indices"" : [ 114 , 136]}] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","false",NA,0,"513558181704777728","{ ""id"" : 40779940 , ""id_str"" : ""40779940"" , ""name"" : ""Okezone News"" , ""screen_name"" : ""okezonews"" , ""location"" : ""indonesian"" , ""url"" : ""http://www.okezone.com"" , ""description"" : ""the unofficial Twitter account of http://www.okezone.com, Indonesian News & Entertainment Online."" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 3481 , ""friends_count"" : 76 , ""listed_count"" : 32 , ""favourites_count"" : 7 , ""statuses_count"" : 559243 , ""created_at"" : ""Mon May 18 01:18:06 +0000 2009"" , ""utc_offset"" : 25200 , ""time_zone"" : ""Bangkok"" , ""geo_enabled"" : false , ""lang"" : ""id"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""131516"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme14/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme14/bg.gif"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""009999"" , ""profile_sidebar_border_color"" : ""EEEEEE"" , ""profile_sidebar_fill_color"" : ""EFEFEF"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/472561452906070016/LX7WCMAG_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/472561452906070016/LX7WCMAG_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/40779940/1400396916"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:19:47 MST 2014","","false","false","en","","5.1355818455688806E17","",NA,"541e5ff177da5f32ccbd7d35",1411276787311,"","Sun Sep 21 05:19:47 +0000 2014",0,"","",NA,"‘I don’t want to stay and wait to die’: DJ HALL was given one year to live last September, and now his only ch... http://t.co/xEUjcpaLgB",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ { ""url"" : ""http://t.co/xEUjcpaLgB"" , ""expanded_url"" : ""http://bit.ly/1mtwS2X"" , ""display_url"" : ""bit.ly/1mtwS2X"" , ""indices"" : [ 114 , 136]}] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","false",NA,0,"513558184556888064","{ ""id"" : 2.811623556E9 , ""id_str"" : ""2811623556"" , ""name"" : ""Australian Headlines"" , ""screen_name"" : ""AustralianNews_"" , ""location"" : ""Australia"" , ""url"" :  null  , ""description"" : ""Australian Headlines is a leading source for news all around from Australia. Read Hot News from top News Sites in Australia"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 345 , ""friends_count"" : 332 , ""listed_count"" : 0 , ""favourites_count"" : 0 , ""statuses_count"" : 5045 , ""created_at"" : ""Mon Sep 15 17:17:02 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""000000"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""FA743E"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""000000"" , ""profile_text_color"" : ""000000"" , ""profile_use_background_image"" : false , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/511856498842927104/G-JzVRfg_normal.png"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/511856498842927104/G-JzVRfg_normal.png"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2811623556/1410871095"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:19:48 MST 2014","","false","false","en","","5.1355819087812198E17","",NA,"541e5ff277da5f32ccbd7d36",1411276788818,"","Sun Sep 21 05:19:48 +0000 2014",0,"","",NA,"I want to die peacefully in my sleep like my grandfather. Not screaming in terror like his passengers. #quote",NA,"","{ ""hashtags"" : [ { ""text"" : ""quote"" , ""indices"" : [ 103 , 109]}] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/"" rel=""nofollow"">monitor_mentions.pl</a>","false",NA,0,"513558190878121985","{ ""id"" : 19355253 , ""id_str"" : ""19355253"" , ""name"" : ""Mike Miller"" , ""screen_name"" : ""LibertarianMike"" , ""location"" : ""Maryland"" , ""url"" : ""http://ammoseek.com/"" , ""description"" : ""anarcho-capitalist/Skinny Puppy/poker/ /\\/ / /\\/ /libertarian/voluntarism/http://AmmoSeek.com"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 5758 , ""friends_count"" : 145 , ""listed_count"" : 326 , ""favourites_count"" : 1 , ""statuses_count"" : 53040 , ""created_at"" : ""Thu Jan 22 19:20:38 +0000 2009"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""1A1B1F"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme9/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme9/bg.gif"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""6F89E8"" , ""profile_sidebar_border_color"" : ""181A1E"" , ""profile_sidebar_fill_color"" : ""D9D9D9"" , ""profile_text_color"" : ""171717"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/142474101/me2_normal.png"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/142474101/me2_normal.png"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:20:14 MST 2014","kinkycalumx","false","false","en","513554588406788097","5.1355829760598016E17","",521893494,"541e600c77da5f32ccbd7d39",1411276814264,"5.135545884067881E17","Sun Sep 21 05:20:14 +0000 2014",0,"","",NA,"“@kinkycalumx: all I want in life is to get a hug from luke hemmings",NA,"","","","",NA,NA,"","",0
"medium","false","Sat Sep 20 22:20:15 MST 2014","","false","false","en","","5.1355830329803981E17","",NA,"541e600d77da5f32ccbd7d3a",1411276815620,"","Sun Sep 21 05:20:15 +0000 2014",0,"","",NA,"I feel so fucking worthless... I just want to die",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513558303298039808","{ ""id"" : 126975558 , ""id_str"" : ""126975558"" , ""name"" : ""Dani⚓️"" , ""screen_name"" : ""Dani_Adams7"" , ""location"" : ""Wisconsin, USA"" , ""url"" : ""http://stanaticobsession.tumblr.com"" , ""description"" : ""Mermaid~Future Homicide Detective~Midget~Lesbian"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 282 , ""friends_count"" : 223 , ""listed_count"" : 2 , ""favourites_count"" : 6269 , ""statuses_count"" : 15809 , ""created_at"" : ""Sat Mar 27 16:27:05 +0000 2010"" , ""utc_offset"" : -18000 , ""time_zone"" : ""Central Time (US & Canada)"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""ACDED6"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/438532235411472385/9n46-v3B.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/438532235411472385/9n46-v3B.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""57BCEB"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""F6F6F6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/507349649255301120/g4PE-y4R_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/507349649255301120/g4PE-y4R_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/126975558/1366854109"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:20:16 MST 2014","","false","false","en","","5.1355830747935539E17","",NA,"541e600e77da5f32ccbd7d3b",1411276816621,"","Sun Sep 21 05:20:16 +0000 2014",0,"","",NA,"If I die, I want the cause of my death to be me eating ice cream... Or maybe cookies... And also peanut butter ������������",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","false",NA,0,"513558307479355392","{ ""id"" : 2.323615639E9 , ""id_str"" : ""2323615639"" , ""name"" : ""TonTon "" , ""screen_name"" : ""AlmedaRonaldo"" , ""location"" : """" , ""url"" :  null  , ""description"" : ""99.99% chance of failing, it wont stop me, still have 00.01% and its better than nothing ® Angelican, LFD/TDF"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 226 , ""friends_count"" : 249 , ""listed_count"" : 0 , ""favourites_count"" : 264 , ""statuses_count"" : 4058 , ""created_at"" : ""Sun Feb 02 11:06:53 +0000 2014"" , ""utc_offset"" :  null  , ""time_zone"" :  null  , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C0DEED"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme1/bg.png"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""0084B4"" , ""profile_sidebar_border_color"" : ""C0DEED"" , ""profile_sidebar_fill_color"" : ""DDEEF6"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/507139381002399744/lQGy7Wie_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/507139381002399744/lQGy7Wie_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/2323615639/1408178308"" , ""default_profile"" : true , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
"medium","false","Sat Sep 20 22:20:18 MST 2014","","false","false","en","","5.1355831415291494E17","",NA,"541e601077da5f32ccbd7d3c",1411276818206,"","Sun Sep 21 05:20:18 +0000 2014",0,"","",NA,"dont get me wrong i still hate everyone i just dont actively want to die anymore",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false",NA,0,"513558314152914944","{ ""id"" : 359096576 , ""id_str"" : ""359096576"" , ""name"" : ""a girl"" , ""screen_name"" : ""dreamgrave"" , ""location"" : """" , ""url"" : ""http://dreamgrave.crevado.com/"" , ""description"" : ""ε(｡╹ڡ╹｡)з"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 776 , ""friends_count"" : 275 , ""listed_count"" : 22 , ""favourites_count"" : 18771 , ""statuses_count"" : 44938 , ""created_at"" : ""Sun Aug 21 01:07:04 +0000 2011"" , ""utc_offset"" : -18000 , ""time_zone"" : ""Quito"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""C9B8FF"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/476540209694130176/zOHgdn0M.png"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/476540209694130176/zOHgdn0M.png"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""FF85C6"" , ""profile_sidebar_border_color"" : ""000000"" , ""profile_sidebar_fill_color"" : ""99FFBD"" , ""profile_text_color"" : ""F7FF00"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/491926509980880896/yJkHAUpP_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/491926509980880896/yJkHAUpP_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/359096576/1411259800"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:20:21 MST 2014","","false","false","en","","5.1355832955439514E17","",NA,"541e601377da5f32ccbd7d3e",1411276821881,"","Sun Sep 21 05:20:21 +0000 2014",0,"","",NA,"I confess I was lost in the pages of a book full of death Reading how we'll die alone",NA,"","","","",NA,NA,"","",0
"medium","false","Sat Sep 20 22:20:40 MST 2014","","false","false","en","","5.1355840920001741E17","",NA,"541e602677da5f32ccbd7d42",1411276840869,"","Sun Sep 21 05:20:40 +0000 2014",0,"","",NA,"Still really fucking love this line. ""This was never my world, you took the angel away. I'd kill myself to make everybody pay""",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ ] , ""symbols"" : [ ]}","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false",NA,0,"513558409200017408","{ ""id"" : 1337191668 , ""id_str"" : ""1337191668"" , ""name"" : ""Jonathan Crow"" , ""screen_name"" : ""JonCrowGamer"" , ""location"" : ""Bristol"" , ""url"" : ""https://www.youtube.com/user/JonathanCrowGamer"" , ""description"" : ""Hey! I am a YouTube gamer. Check out my channel and become a crony! http://bit.ly/Crow-Subscribe"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 7350 , ""friends_count"" : 3727 , ""listed_count"" : 6 , ""favourites_count"" : 2377 , ""statuses_count"" : 3602 , ""created_at"" : ""Mon Apr 08 17:40:46 +0000 2013"" , ""utc_offset"" : 7200 , ""time_zone"" : ""Amsterdam"" , ""geo_enabled"" : true , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""1A1B1F"" , ""profile_background_image_url"" : ""http://abs.twimg.com/images/themes/theme9/bg.gif"" , ""profile_background_image_url_https"" : ""https://abs.twimg.com/images/themes/theme9/bg.gif"" , ""profile_background_tile"" : false , ""profile_link_color"" : ""262626"" , ""profile_sidebar_border_color"" : ""181A1E"" , ""profile_sidebar_fill_color"" : ""252429"" , ""profile_text_color"" : ""666666"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/513414927751471105/wA76j5R0_normal.png"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/513414927751471105/wA76j5R0_normal.png"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/1337191668/1399716478"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",1
"medium","false","Sat Sep 20 22:20:42 MST 2014","","false","false","en","","5.1355841395596083E17","",NA,"541e602877da5f32ccbd7d43",1411276842005,"","Sun Sep 21 05:20:42 +0000 2014",0,"","",NA,"Shoot i want a sip “@JUDii_CeeKayMmm Bout to roll up and sip by myself”",NA,"","{ ""hashtags"" : [ ] , ""trends"" : [ ] , ""urls"" : [ ] , ""user_mentions"" : [ { ""screen_name"" : ""JUDii_CeeKayMmm"" , ""name"" : ""P0undCakesss ."" , ""id"" : 97317236 , ""id_str"" : ""97317236"" , ""indices"" : [ 20 , 36]}] , ""symbols"" : [ ]}","<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","false",NA,0,"513558413955960832","{ ""id"" : 45017102 , ""id_str"" : ""45017102"" , ""name"" : ""Vito Andolini\n\n"" , ""screen_name"" : ""Goat_Weezay"" , ""location"" : ""The Round Table"" , ""url"" :  null  , ""description"" : ""You always have to have your heart broken before you become a champion \r\n #HKTTrojan #Coach\r\n#SCSUAlumni \r\n#Lakers \r\n #USCGamecocks\r\n #ΦΒΣ #FreeGucci"" , ""protected"" : false , ""verified"" : false , ""followers_count"" : 1742 , ""friends_count"" : 1450 , ""listed_count"" : 4 , ""favourites_count"" : 164 , ""statuses_count"" : 134424 , ""created_at"" : ""Fri Jun 05 22:37:55 +0000 2009"" , ""utc_offset"" : -14400 , ""time_zone"" : ""Eastern Time (US & Canada)"" , ""geo_enabled"" : false , ""lang"" : ""en"" , ""contributors_enabled"" : false , ""is_translator"" : false , ""profile_background_color"" : ""131516"" , ""profile_background_image_url"" : ""http://pbs.twimg.com/profile_background_images/378800000009849820/835845eb124ea51a1a5532f0fb2a5d15.jpeg"" , ""profile_background_image_url_https"" : ""https://pbs.twimg.com/profile_background_images/378800000009849820/835845eb124ea51a1a5532f0fb2a5d15.jpeg"" , ""profile_background_tile"" : true , ""profile_link_color"" : ""009999"" , ""profile_sidebar_border_color"" : ""FFFFFF"" , ""profile_sidebar_fill_color"" : ""EFEFEF"" , ""profile_text_color"" : ""333333"" , ""profile_use_background_image"" : true , ""profile_image_url"" : ""http://pbs.twimg.com/profile_images/512756410367483904/xbyMkOr-_normal.jpeg"" , ""profile_image_url_https"" : ""https://pbs.twimg.com/profile_images/512756410367483904/xbyMkOr-_normal.jpeg"" , ""profile_banner_url"" : ""https://pbs.twimg.com/profile_banners/45017102/1389074892"" , ""default_profile"" : false , ""default_profile_image"" : false , ""following"" :  null  , ""follow_request_sent"" :  null  , ""notifications"" :  null }",0
